session_id,signal_type,value,timestamp
CAD04-stacked1-109,cath_signal,0.95947266,1614032906490
CAD04-stacked1-109,cath_signal,0.96008301,1614032906491
CAD04-stacked1-109,cath_signal,0.95794678,1614032906492
CAD04-stacked1-109,cath_signal,0.9588623,1614032906493
CAD04-stacked1-109,cath_signal,0.95703125,1614032906494
CAD04-stacked1-109,cath_signal,0.9576416,1614032906495
CAD04-stacked1-109,cath_signal,0.95947266,1614032906496
CAD04-stacked1-109,cath_signal,0.95703125,1614032906497
CAD04-stacked1-109,cath_signal,0.95703125,1614032906498
CAD04-stacked1-109,cath_signal,0.95703125,1614032906499
CAD04-stacked1-109,cath_signal,0.9588623,1614032906500
CAD04-stacked1-109,cath_signal,0.95581055,1614032906501
CAD04-stacked1-109,cath_signal,0.95397949,1614032906502
CAD04-stacked1-109,cath_signal,0.95306396,1614032906503
CAD04-stacked1-109,cath_signal,0.95092773,1614032906504
CAD04-stacked1-109,cath_signal,0.95092773,1614032906505
CAD04-stacked1-109,cath_signal,0.9487915,1614032906506
CAD04-stacked1-109,cath_signal,0.94848633,1614032906507
CAD04-stacked1-109,cath_signal,0.94909668,1614032906508
CAD04-stacked1-109,cath_signal,0.94573975,1614032906509
CAD04-stacked1-109,cath_signal,0.94512939,1614032906510
CAD04-stacked1-109,cath_signal,0.94543457,1614032906511
CAD04-stacked1-109,cath_signal,0.94390869,1614032906512
CAD04-stacked1-109,cath_signal,0.94543457,1614032906513
CAD04-stacked1-109,cath_signal,0.94238281,1614032906514
CAD04-stacked1-109,cath_signal,0.94055176,1614032906515
CAD04-stacked1-109,cath_signal,0.94116211,1614032906516
CAD04-stacked1-109,cath_signal,0.93902588,1614032906517
CAD04-stacked1-109,cath_signal,0.9375,1614032906518
CAD04-stacked1-109,cath_signal,0.94024658,1614032906519
CAD04-stacked1-109,cath_signal,0.93475342,1614032906520
CAD04-stacked1-109,cath_signal,0.93597412,1614032906521
CAD04-stacked1-109,cath_signal,0.93475342,1614032906522
CAD04-stacked1-109,cath_signal,0.9362793,1614032906523
CAD04-stacked1-109,cath_signal,0.93536377,1614032906524
CAD04-stacked1-109,cath_signal,0.93414307,1614032906525
CAD04-stacked1-109,cath_signal,0.93353271,1614032906526
CAD04-stacked1-109,cath_signal,0.93231201,1614032906527
CAD04-stacked1-109,cath_signal,0.93231201,1614032906528
CAD04-stacked1-109,cath_signal,0.93017578,1614032906529
CAD04-stacked1-109,cath_signal,0.92956543,1614032906530
CAD04-stacked1-109,cath_signal,0.92834473,1614032906531
CAD04-stacked1-109,cath_signal,0.92590332,1614032906532
CAD04-stacked1-109,cath_signal,0.92803955,1614032906533
CAD04-stacked1-109,cath_signal,0.92437744,1614032906534
CAD04-stacked1-109,cath_signal,0.92468262,1614032906535
CAD04-stacked1-109,cath_signal,0.92559814,1614032906536
CAD04-stacked1-109,cath_signal,0.92285156,1614032906537
CAD04-stacked1-109,cath_signal,0.92010498,1614032906538
CAD04-stacked1-109,cath_signal,0.9185791,1614032906539
CAD04-stacked1-109,cath_signal,0.91918945,1614032906540
CAD04-stacked1-109,cath_signal,0.91949463,1614032906541
CAD04-stacked1-109,cath_signal,0.9197998,1614032906542
CAD04-stacked1-109,cath_signal,0.91705322,1614032906543
CAD04-stacked1-109,cath_signal,0.91552734,1614032906544
CAD04-stacked1-109,cath_signal,0.9161377,1614032906545
CAD04-stacked1-109,cath_signal,0.91308594,1614032906546
CAD04-stacked1-109,cath_signal,0.91522217,1614032906547
CAD04-stacked1-109,cath_signal,0.91247559,1614032906548
CAD04-stacked1-109,cath_signal,0.91125488,1614032906549
CAD04-stacked1-109,cath_signal,0.909729,1614032906550
CAD04-stacked1-109,cath_signal,0.91217041,1614032906551
CAD04-stacked1-109,cath_signal,0.91033936,1614032906552
CAD04-stacked1-109,cath_signal,0.90911865,1614032906553
CAD04-stacked1-109,cath_signal,0.90942383,1614032906554
CAD04-stacked1-109,cath_signal,0.9072876,1614032906555
CAD04-stacked1-109,cath_signal,0.90820312,1614032906556
CAD04-stacked1-109,cath_signal,0.90881348,1614032906557
CAD04-stacked1-109,cath_signal,0.90240479,1614032906558
CAD04-stacked1-109,cath_signal,0.90484619,1614032906559
CAD04-stacked1-109,cath_signal,0.90606689,1614032906560
CAD04-stacked1-109,cath_signal,0.90179443,1614032906561
CAD04-stacked1-109,cath_signal,0.90209961,1614032906562
CAD04-stacked1-109,cath_signal,0.90270996,1614032906563
CAD04-stacked1-109,cath_signal,0.90362549,1614032906564
CAD04-stacked1-109,cath_signal,0.90301514,1614032906565
CAD04-stacked1-109,cath_signal,0.90209961,1614032906566
CAD04-stacked1-109,cath_signal,0.8996582,1614032906567
CAD04-stacked1-109,cath_signal,0.89874268,1614032906568
CAD04-stacked1-109,cath_signal,0.8984375,1614032906569
CAD04-stacked1-109,cath_signal,0.89691162,1614032906570
CAD04-stacked1-109,cath_signal,0.8972168,1614032906571
CAD04-stacked1-109,cath_signal,0.89385986,1614032906572
CAD04-stacked1-109,cath_signal,0.89416504,1614032906573
CAD04-stacked1-109,cath_signal,0.89233398,1614032906574
CAD04-stacked1-109,cath_signal,0.89263916,1614032906575
CAD04-stacked1-109,cath_signal,0.89141846,1614032906576
CAD04-stacked1-109,cath_signal,0.88928223,1614032906577
CAD04-stacked1-109,cath_signal,0.89324951,1614032906578
CAD04-stacked1-109,cath_signal,0.89080811,1614032906579
CAD04-stacked1-109,cath_signal,0.89111328,1614032906580
CAD04-stacked1-109,cath_signal,0.89141846,1614032906581
CAD04-stacked1-109,cath_signal,0.88989258,1614032906582
CAD04-stacked1-109,cath_signal,0.89111328,1614032906583
CAD04-stacked1-109,cath_signal,0.88928223,1614032906584
CAD04-stacked1-109,cath_signal,0.89019775,1614032906585
CAD04-stacked1-109,cath_signal,0.88531494,1614032906586
CAD04-stacked1-109,cath_signal,0.88500977,1614032906587
CAD04-stacked1-109,cath_signal,0.88470459,1614032906588
CAD04-stacked1-109,cath_signal,0.88317871,1614032906589
CAD04-stacked1-109,cath_signal,0.88623047,1614032906590
CAD04-stacked1-109,cath_signal,0.88409424,1614032906591
CAD04-stacked1-109,cath_signal,0.88378906,1614032906592
CAD04-stacked1-109,cath_signal,0.87890625,1614032906593
CAD04-stacked1-109,cath_signal,0.88165283,1614032906594
CAD04-stacked1-109,cath_signal,0.8795166,1614032906595
CAD04-stacked1-109,cath_signal,0.88165283,1614032906596
CAD04-stacked1-109,cath_signal,0.87738037,1614032906597
CAD04-stacked1-109,cath_signal,0.87799072,1614032906598
CAD04-stacked1-109,cath_signal,0.8770752,1614032906599
CAD04-stacked1-109,cath_signal,0.8770752,1614032906600
CAD04-stacked1-109,cath_signal,0.87890625,1614032906601
CAD04-stacked1-109,cath_signal,0.87738037,1614032906602
CAD04-stacked1-109,cath_signal,0.87646484,1614032906603
CAD04-stacked1-109,cath_signal,0.87646484,1614032906604
CAD04-stacked1-109,cath_signal,0.87738037,1614032906605
CAD04-stacked1-109,cath_signal,0.87615967,1614032906606
CAD04-stacked1-109,cath_signal,0.87219238,1614032906607
CAD04-stacked1-109,cath_signal,0.87463379,1614032906608
CAD04-stacked1-109,cath_signal,0.87249756,1614032906609
CAD04-stacked1-109,cath_signal,0.87158203,1614032906610
CAD04-stacked1-109,cath_signal,0.86761475,1614032906611
CAD04-stacked1-109,cath_signal,0.86791992,1614032906612
CAD04-stacked1-109,cath_signal,0.86669922,1614032906613
CAD04-stacked1-109,cath_signal,0.86669922,1614032906614
CAD04-stacked1-109,cath_signal,0.86334229,1614032906615
CAD04-stacked1-109,cath_signal,0.86303711,1614032906616
CAD04-stacked1-109,cath_signal,0.86486816,1614032906617
CAD04-stacked1-109,cath_signal,0.86517334,1614032906618
CAD04-stacked1-109,cath_signal,0.86578369,1614032906619
CAD04-stacked1-109,cath_signal,0.86273193,1614032906620
CAD04-stacked1-109,cath_signal,0.86181641,1614032906621
CAD04-stacked1-109,cath_signal,0.86151123,1614032906622
CAD04-stacked1-109,cath_signal,0.86334229,1614032906623
CAD04-stacked1-109,cath_signal,0.8605957,1614032906624
CAD04-stacked1-109,cath_signal,0.85968018,1614032906625
CAD04-stacked1-109,cath_signal,0.85968018,1614032906626
CAD04-stacked1-109,cath_signal,0.8581543,1614032906627
CAD04-stacked1-109,cath_signal,0.85845947,1614032906628
CAD04-stacked1-109,cath_signal,0.85601807,1614032906629
CAD04-stacked1-109,cath_signal,0.85479736,1614032906630
CAD04-stacked1-109,cath_signal,0.85784912,1614032906631
CAD04-stacked1-109,cath_signal,0.85418701,1614032906632
CAD04-stacked1-109,cath_signal,0.85693359,1614032906633
CAD04-stacked1-109,cath_signal,0.85418701,1614032906634
CAD04-stacked1-109,cath_signal,0.85479736,1614032906635
CAD04-stacked1-109,cath_signal,0.85296631,1614032906636
CAD04-stacked1-109,cath_signal,0.85296631,1614032906637
CAD04-stacked1-109,cath_signal,0.84991455,1614032906638
CAD04-stacked1-109,cath_signal,0.84991455,1614032906639
CAD04-stacked1-109,cath_signal,0.84899902,1614032906640
CAD04-stacked1-109,cath_signal,0.84960938,1614032906641
CAD04-stacked1-109,cath_signal,0.84960938,1614032906642
CAD04-stacked1-109,cath_signal,0.84625244,1614032906643
CAD04-stacked1-109,cath_signal,0.84777832,1614032906644
CAD04-stacked1-109,cath_signal,0.84686279,1614032906645
CAD04-stacked1-109,cath_signal,0.84564209,1614032906646
CAD04-stacked1-109,cath_signal,0.84594727,1614032906647
CAD04-stacked1-109,cath_signal,0.84411621,1614032906648
CAD04-stacked1-109,cath_signal,0.84259033,1614032906649
CAD04-stacked1-109,cath_signal,0.84136963,1614032906650
CAD04-stacked1-109,cath_signal,0.84075928,1614032906651
CAD04-stacked1-109,cath_signal,0.8416748,1614032906652
CAD04-stacked1-109,cath_signal,0.84106445,1614032906653
CAD04-stacked1-109,cath_signal,0.83984375,1614032906654
CAD04-stacked1-109,cath_signal,0.84106445,1614032906655
CAD04-stacked1-109,cath_signal,0.84075928,1614032906656
CAD04-stacked1-109,cath_signal,0.8380127,1614032906657
CAD04-stacked1-109,cath_signal,0.83953857,1614032906658
CAD04-stacked1-109,cath_signal,0.8380127,1614032906659
CAD04-stacked1-109,cath_signal,0.83587646,1614032906660
CAD04-stacked1-109,cath_signal,0.83709717,1614032906661
CAD04-stacked1-109,cath_signal,0.83221436,1614032906662
CAD04-stacked1-109,cath_signal,0.83312988,1614032906663
CAD04-stacked1-109,cath_signal,0.83312988,1614032906664
CAD04-stacked1-109,cath_signal,0.83374023,1614032906665
CAD04-stacked1-109,cath_signal,0.83404541,1614032906666
CAD04-stacked1-109,cath_signal,0.83312988,1614032906667
CAD04-stacked1-109,cath_signal,0.83343506,1614032906668
CAD04-stacked1-109,cath_signal,0.83404541,1614032906669
CAD04-stacked1-109,cath_signal,0.83312988,1614032906670
CAD04-stacked1-109,cath_signal,0.831604,1614032906671
CAD04-stacked1-109,cath_signal,0.831604,1614032906672
CAD04-stacked1-109,cath_signal,0.83099365,1614032906673
CAD04-stacked1-109,cath_signal,0.831604,1614032906674
CAD04-stacked1-109,cath_signal,0.83099365,1614032906675
CAD04-stacked1-109,cath_signal,0.8291626,1614032906676
CAD04-stacked1-109,cath_signal,0.83190918,1614032906677
CAD04-stacked1-109,cath_signal,0.8291626,1614032906678
CAD04-stacked1-109,cath_signal,0.83068848,1614032906679
CAD04-stacked1-109,cath_signal,0.82763672,1614032906680
CAD04-stacked1-109,cath_signal,0.82977295,1614032906681
CAD04-stacked1-109,cath_signal,0.82702637,1614032906682
CAD04-stacked1-109,cath_signal,0.82733154,1614032906683
CAD04-stacked1-109,cath_signal,0.82794189,1614032906684
CAD04-stacked1-109,cath_signal,0.82702637,1614032906685
CAD04-stacked1-109,cath_signal,0.82641602,1614032906686
CAD04-stacked1-109,cath_signal,0.82641602,1614032906687
CAD04-stacked1-109,cath_signal,0.82672119,1614032906688
CAD04-stacked1-109,cath_signal,0.82794189,1614032906689
CAD04-stacked1-109,cath_signal,0.82794189,1614032906690
CAD04-stacked1-109,cath_signal,0.82489014,1614032906691
CAD04-stacked1-109,cath_signal,0.82458496,1614032906692
CAD04-stacked1-109,cath_signal,0.82275391,1614032906693
CAD04-stacked1-109,cath_signal,0.82519531,1614032906694
CAD04-stacked1-109,cath_signal,0.82214355,1614032906695
CAD04-stacked1-109,cath_signal,0.82305908,1614032906696
CAD04-stacked1-109,cath_signal,0.82214355,1614032906697
CAD04-stacked1-109,cath_signal,0.81817627,1614032906698
CAD04-stacked1-109,cath_signal,0.82000732,1614032906699
CAD04-stacked1-109,cath_signal,0.81787109,1614032906700
CAD04-stacked1-109,cath_signal,0.81787109,1614032906701
CAD04-stacked1-109,cath_signal,0.81726074,1614032906702
CAD04-stacked1-109,cath_signal,0.81665039,1614032906703
CAD04-stacked1-109,cath_signal,0.81695557,1614032906704
CAD04-stacked1-109,cath_signal,0.81970215,1614032906705
CAD04-stacked1-109,cath_signal,0.81573486,1614032906706
CAD04-stacked1-109,cath_signal,0.81512451,1614032906707
CAD04-stacked1-109,cath_signal,0.81604004,1614032906708
CAD04-stacked1-109,cath_signal,0.81451416,1614032906709
CAD04-stacked1-109,cath_signal,0.81451416,1614032906710
CAD04-stacked1-109,cath_signal,0.81237793,1614032906711
CAD04-stacked1-109,cath_signal,0.80780029,1614032906712
CAD04-stacked1-109,cath_signal,0.80718994,1614032906713
CAD04-stacked1-109,cath_signal,0.80718994,1614032906714
CAD04-stacked1-109,cath_signal,0.80596924,1614032906715
CAD04-stacked1-109,cath_signal,0.80596924,1614032906716
CAD04-stacked1-109,cath_signal,0.80780029,1614032906717
CAD04-stacked1-109,cath_signal,0.80627441,1614032906718
CAD04-stacked1-109,cath_signal,0.80444336,1614032906719
CAD04-stacked1-109,cath_signal,0.80535889,1614032906720
CAD04-stacked1-109,cath_signal,0.80535889,1614032906721
CAD04-stacked1-109,cath_signal,0.80505371,1614032906722
CAD04-stacked1-109,cath_signal,0.80291748,1614032906723
CAD04-stacked1-109,cath_signal,0.80505371,1614032906724
CAD04-stacked1-109,cath_signal,0.80444336,1614032906725
CAD04-stacked1-109,cath_signal,0.80078125,1614032906726
CAD04-stacked1-109,cath_signal,0.8001709,1614032906727
CAD04-stacked1-109,cath_signal,0.79956055,1614032906728
CAD04-stacked1-109,cath_signal,0.79956055,1614032906729
CAD04-stacked1-109,cath_signal,0.79956055,1614032906730
CAD04-stacked1-109,cath_signal,0.7989502,1614032906731
CAD04-stacked1-109,cath_signal,0.80108643,1614032906732
CAD04-stacked1-109,cath_signal,0.79772949,1614032906733
CAD04-stacked1-109,cath_signal,0.79559326,1614032906734
CAD04-stacked1-109,cath_signal,0.79833984,1614032906735
CAD04-stacked1-109,cath_signal,0.80078125,1614032906736
CAD04-stacked1-109,cath_signal,0.80108643,1614032906737
CAD04-stacked1-109,cath_signal,0.80047607,1614032906738
CAD04-stacked1-109,cath_signal,0.80078125,1614032906739
CAD04-stacked1-109,cath_signal,0.79711914,1614032906740
CAD04-stacked1-109,cath_signal,0.79467773,1614032906741
CAD04-stacked1-109,cath_signal,0.79406738,1614032906742
CAD04-stacked1-109,cath_signal,0.79376221,1614032906743
CAD04-stacked1-109,cath_signal,0.79498291,1614032906744
CAD04-stacked1-109,cath_signal,0.79406738,1614032906745
CAD04-stacked1-109,cath_signal,0.79498291,1614032906746
CAD04-stacked1-109,cath_signal,0.79589844,1614032906747
CAD04-stacked1-109,cath_signal,0.79498291,1614032906748
CAD04-stacked1-109,cath_signal,0.79467773,1614032906749
CAD04-stacked1-109,cath_signal,0.79193115,1614032906750
CAD04-stacked1-109,cath_signal,0.79315186,1614032906751
CAD04-stacked1-109,cath_signal,0.79101562,1614032906752
CAD04-stacked1-109,cath_signal,0.79345703,1614032906753
CAD04-stacked1-109,cath_signal,0.79040527,1614032906754
CAD04-stacked1-109,cath_signal,0.79101562,1614032906755
CAD04-stacked1-109,cath_signal,0.78765869,1614032906756
CAD04-stacked1-109,cath_signal,0.78613281,1614032906757
CAD04-stacked1-109,cath_signal,0.78979492,1614032906758
CAD04-stacked1-109,cath_signal,0.78735352,1614032906759
CAD04-stacked1-109,cath_signal,0.78765869,1614032906760
CAD04-stacked1-109,cath_signal,0.78674316,1614032906761
CAD04-stacked1-109,cath_signal,0.78521729,1614032906762
CAD04-stacked1-109,cath_signal,0.78674316,1614032906763
CAD04-stacked1-109,cath_signal,0.78643799,1614032906764
CAD04-stacked1-109,cath_signal,0.78521729,1614032906765
CAD04-stacked1-109,cath_signal,0.78308105,1614032906766
CAD04-stacked1-109,cath_signal,0.78613281,1614032906767
CAD04-stacked1-109,cath_signal,0.78552246,1614032906768
CAD04-stacked1-109,cath_signal,0.78826904,1614032906769
CAD04-stacked1-109,cath_signal,0.79040527,1614032906770
CAD04-stacked1-109,cath_signal,0.78521729,1614032906771
CAD04-stacked1-109,cath_signal,0.78491211,1614032906772
CAD04-stacked1-109,cath_signal,0.78430176,1614032906773
CAD04-stacked1-109,cath_signal,0.7824707,1614032906774
CAD04-stacked1-109,cath_signal,0.78186035,1614032906775
CAD04-stacked1-109,cath_signal,0.78216553,1614032906776
CAD04-stacked1-109,cath_signal,0.78521729,1614032906777
CAD07-stacked1-16,cath_signal,0.75317383,1633709584755
CAD07-stacked1-16,cath_signal,0.7522583,1633709584756
CAD07-stacked1-16,cath_signal,0.75134277,1633709584757
CAD07-stacked1-16,cath_signal,0.75256348,1633709584758
CAD07-stacked1-16,cath_signal,0.75469971,1633709584759
CAD07-stacked1-16,cath_signal,0.75714111,1633709584760
CAD07-stacked1-16,cath_signal,0.75592041,1633709584761
CAD07-stacked1-16,cath_signal,0.75683594,1633709584762
CAD07-stacked1-16,cath_signal,0.75897217,1633709584763
CAD07-stacked1-16,cath_signal,0.75897217,1633709584764
CAD07-stacked1-16,cath_signal,0.76019287,1633709584765
CAD07-stacked1-16,cath_signal,0.7598877,1633709584766
CAD07-stacked1-16,cath_signal,0.76019287,1633709584767
CAD07-stacked1-16,cath_signal,0.76080322,1633709584768
CAD07-stacked1-16,cath_signal,0.76385498,1633709584769
CAD07-stacked1-16,cath_signal,0.76690674,1633709584770
CAD07-stacked1-16,cath_signal,0.77026367,1633709584771
CAD07-stacked1-16,cath_signal,0.77178955,1633709584772
CAD07-stacked1-16,cath_signal,0.77606201,1633709584773
CAD07-stacked1-16,cath_signal,0.77789307,1633709584774
CAD07-stacked1-16,cath_signal,0.78033447,1633709584775
CAD07-stacked1-16,cath_signal,0.78216553,1633709584776
CAD07-stacked1-16,cath_signal,0.78643799,1633709584777
CAD07-stacked1-16,cath_signal,0.7913208,1633709584778
CAD07-stacked1-16,cath_signal,0.79193115,1633709584779
CAD07-stacked1-16,cath_signal,0.79650879,1633709584780
CAD07-stacked1-16,cath_signal,0.79925537,1633709584781
CAD07-stacked1-16,cath_signal,0.8013916,1633709584782
CAD07-stacked1-16,cath_signal,0.80444336,1633709584783
CAD07-stacked1-16,cath_signal,0.80535889,1633709584784
CAD07-stacked1-16,cath_signal,0.80596924,1633709584785
CAD07-stacked1-16,cath_signal,0.80413818,1633709584786
CAD07-stacked1-16,cath_signal,0.8102417,1633709584787
CAD07-stacked1-16,cath_signal,0.81237793,1633709584788
CAD07-stacked1-16,cath_signal,0.8114624,1633709584789
CAD07-stacked1-16,cath_signal,0.81115723,1633709584790
CAD07-stacked1-16,cath_signal,0.81481934,1633709584791
CAD07-stacked1-16,cath_signal,0.81512451,1633709584792
CAD07-stacked1-16,cath_signal,0.81573486,1633709584793
CAD07-stacked1-16,cath_signal,0.81573486,1633709584794
CAD07-stacked1-16,cath_signal,0.81695557,1633709584795
CAD07-stacked1-16,cath_signal,0.81665039,1633709584796
CAD07-stacked1-16,cath_signal,0.81420898,1633709584797
CAD07-stacked1-16,cath_signal,0.81878662,1633709584798
CAD07-stacked1-16,cath_signal,0.81695557,1633709584799
CAD07-stacked1-16,cath_signal,0.81695557,1633709584800
CAD07-stacked1-16,cath_signal,0.81573486,1633709584801
CAD07-stacked1-16,cath_signal,0.81359863,1633709584802
CAD07-stacked1-16,cath_signal,0.81329346,1633709584803
CAD07-stacked1-16,cath_signal,0.81207275,1633709584804
CAD07-stacked1-16,cath_signal,0.81176758,1633709584805
CAD07-stacked1-16,cath_signal,0.809021,1633709584806
CAD07-stacked1-16,cath_signal,0.80718994,1633709584807
CAD07-stacked1-16,cath_signal,0.80566406,1633709584808
CAD07-stacked1-16,cath_signal,0.80352783,1633709584809
CAD07-stacked1-16,cath_signal,0.79956055,1633709584810
CAD07-stacked1-16,cath_signal,0.79956055,1633709584811
CAD07-stacked1-16,cath_signal,0.79589844,1633709584812
CAD07-stacked1-16,cath_signal,0.79223633,1633709584813
CAD07-stacked1-16,cath_signal,0.78979492,1633709584814
CAD07-stacked1-16,cath_signal,0.78735352,1633709584815
CAD07-stacked1-16,cath_signal,0.78186035,1633709584816
CAD07-stacked1-16,cath_signal,0.78063965,1633709584817
CAD07-stacked1-16,cath_signal,0.77606201,1633709584818
CAD07-stacked1-16,cath_signal,0.77178955,1633709584819
CAD07-stacked1-16,cath_signal,0.76782227,1633709584820
CAD07-stacked1-16,cath_signal,0.76599121,1633709584821
CAD07-stacked1-16,cath_signal,0.76477051,1633709584822
CAD07-stacked1-16,cath_signal,0.76019287,1633709584823
CAD07-stacked1-16,cath_signal,0.75836182,1633709584824
CAD07-stacked1-16,cath_signal,0.75256348,1633709584825
CAD07-stacked1-16,cath_signal,0.75286865,1633709584826
CAD07-stacked1-16,cath_signal,0.74951172,1633709584827
CAD07-stacked1-16,cath_signal,0.74768066,1633709584828
CAD07-stacked1-16,cath_signal,0.74554443,1633709584829
CAD07-stacked1-16,cath_signal,0.7409668,1633709584830
CAD07-stacked1-16,cath_signal,0.74157715,1633709584831
CAD07-stacked1-16,cath_signal,0.73730469,1633709584832
CAD07-stacked1-16,cath_signal,0.73730469,1633709584833
CAD07-stacked1-16,cath_signal,0.73455811,1633709584834
CAD07-stacked1-16,cath_signal,0.72967529,1633709584835
CAD07-stacked1-16,cath_signal,0.73242188,1633709584836
CAD07-stacked1-16,cath_signal,0.72845459,1633709584837
CAD07-stacked1-16,cath_signal,0.72875977,1633709584838
CAD07-stacked1-16,cath_signal,0.72631836,1633709584839
CAD07-stacked1-16,cath_signal,0.72692871,1633709584840
CAD07-stacked1-16,cath_signal,0.7244873,1633709584841
CAD07-stacked1-16,cath_signal,0.72662354,1633709584842
CAD07-stacked1-16,cath_signal,0.7232666,1633709584843
CAD07-stacked1-16,cath_signal,0.72509766,1633709584844
CAD07-stacked1-16,cath_signal,0.72540283,1633709584845
CAD07-stacked1-16,cath_signal,0.72601318,1633709584846
CAD07-stacked1-16,cath_signal,0.72631836,1633709584847
CAD07-stacked1-16,cath_signal,0.72814941,1633709584848
CAD07-stacked1-16,cath_signal,0.72784424,1633709584849
CAD07-stacked1-16,cath_signal,0.730896,1633709584850
CAD07-stacked1-16,cath_signal,0.72845459,1633709584851
CAD07-stacked1-16,cath_signal,0.730896,1633709584852
CAD07-stacked1-16,cath_signal,0.73028564,1633709584853
CAD07-stacked1-16,cath_signal,0.7321167,1633709584854
CAD07-stacked1-16,cath_signal,0.73150635,1633709584855
CAD07-stacked1-16,cath_signal,0.73242188,1633709584856
CAD07-stacked1-16,cath_signal,0.72723389,1633709584857
CAD07-stacked1-16,cath_signal,0.73364258,1633709584858
CAD07-stacked1-16,cath_signal,0.73669434,1633709584859
CAD07-stacked1-16,cath_signal,0.73699951,1633709584860
CAD07-stacked1-16,cath_signal,0.73699951,1633709584861
CAD07-stacked1-16,cath_signal,0.73455811,1633709584862
CAD07-stacked1-16,cath_signal,0.73974609,1633709584863
CAD07-stacked1-16,cath_signal,0.74188232,1633709584864
CAD07-stacked1-16,cath_signal,0.73883057,1633709584865
CAD07-stacked1-16,cath_signal,0.7434082,1633709584866
CAD07-stacked1-16,cath_signal,0.7434082,1633709584867
CAD07-stacked1-16,cath_signal,0.74645996,1633709584868
CAD07-stacked1-16,cath_signal,0.74768066,1633709584869
CAD07-stacked1-16,cath_signal,0.74920654,1633709584870
CAD07-stacked1-16,cath_signal,0.75164795,1633709584871
CAD07-stacked1-16,cath_signal,0.75561523,1633709584872
CAD07-stacked1-16,cath_signal,0.75958252,1633709584873
CAD07-stacked1-16,cath_signal,0.76171875,1633709584874
CAD07-stacked1-16,cath_signal,0.76202393,1633709584875
CAD07-stacked1-16,cath_signal,0.76812744,1633709584876
CAD07-stacked1-16,cath_signal,0.77392578,1633709584877
CAD07-stacked1-16,cath_signal,0.77667236,1633709584878
CAD07-stacked1-16,cath_signal,0.78277588,1633709584879
CAD07-stacked1-16,cath_signal,0.78887939,1633709584880
CAD07-stacked1-16,cath_signal,0.79345703,1633709584881
CAD07-stacked1-16,cath_signal,0.79956055,1633709584882
CAD07-stacked1-16,cath_signal,0.80566406,1633709584883
CAD07-stacked1-16,cath_signal,0.81359863,1633709584884
CAD07-stacked1-16,cath_signal,0.8203125,1633709584885
CAD07-stacked1-16,cath_signal,0.82427979,1633709584886
CAD07-stacked1-16,cath_signal,0.83221436,1633709584887
CAD07-stacked1-16,cath_signal,0.8380127,1633709584888
CAD07-stacked1-16,cath_signal,0.84442139,1633709584889
CAD07-stacked1-16,cath_signal,0.85021973,1633709584890
CAD07-stacked1-16,cath_signal,0.85662842,1633709584891
CAD07-stacked1-16,cath_signal,0.86120605,1633709584892
CAD07-stacked1-16,cath_signal,0.86761475,1633709584893
CAD07-stacked1-16,cath_signal,0.87249756,1633709584894
CAD07-stacked1-16,cath_signal,0.8770752,1633709584895
CAD07-stacked1-16,cath_signal,0.88562012,1633709584896
CAD07-stacked1-16,cath_signal,0.8883667,1633709584897
CAD07-stacked1-16,cath_signal,0.89263916,1633709584898
CAD07-stacked1-16,cath_signal,0.89813232,1633709584899
CAD07-stacked1-16,cath_signal,0.90423584,1633709584900
CAD07-stacked1-16,cath_signal,0.91003418,1633709584901
CAD07-stacked1-16,cath_signal,0.91369629,1633709584902
CAD07-stacked1-16,cath_signal,0.91705322,1633709584903
CAD07-stacked1-16,cath_signal,0.92346191,1633709584904
CAD07-stacked1-16,cath_signal,0.92712402,1633709584905
CAD07-stacked1-16,cath_signal,0.93414307,1633709584906
CAD07-stacked1-16,cath_signal,0.93933105,1633709584907
CAD07-stacked1-16,cath_signal,0.94421387,1633709584908
CAD07-stacked1-16,cath_signal,0.94604492,1633709584909
CAD07-stacked1-16,cath_signal,0.95123291,1633709584910
CAD07-stacked1-16,cath_signal,0.95153809,1633709584911
CAD07-stacked1-16,cath_signal,0.95489502,1633709584912
CAD07-stacked1-16,cath_signal,0.95733643,1633709584913
CAD07-stacked1-16,cath_signal,0.95855713,1633709584914
CAD07-stacked1-16,cath_signal,0.96191406,1633709584915
CAD07-stacked1-16,cath_signal,0.96313477,1633709584916
CAD07-stacked1-16,cath_signal,0.96740723,1633709584917
CAD07-stacked1-16,cath_signal,0.96893311,1633709584918
CAD07-stacked1-16,cath_signal,0.97167969,1633709584919
CAD07-stacked1-16,cath_signal,0.9765625,1633709584920
CAD07-stacked1-16,cath_signal,0.97900391,1633709584921
CAD07-stacked1-16,cath_signal,0.98175049,1633709584922
CAD07-stacked1-16,cath_signal,0.98693848,1633709584923
CAD07-stacked1-16,cath_signal,0.99212646,1633709584924
CAD07-stacked1-16,cath_signal,0.98999023,1633709584925
CAD07-stacked1-16,cath_signal,0.9942627,1633709584926
CAD07-stacked1-16,cath_signal,1.00006104,1633709584927
CAD07-stacked1-16,cath_signal,1.00402832,1633709584928
CAD07-stacked1-16,cath_signal,1.00830078,1633709584929
CAD07-stacked1-16,cath_signal,1.01379395,1633709584930
CAD07-stacked1-16,cath_signal,1.01379395,1633709584931
CAD07-stacked1-16,cath_signal,1.0168457,1633709584932
